Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13
11,0.12579973205924033,0.04452628772705793,0.11405470415949821,0.12124440774321556,0.15198311381042004,0.04606967959553003,0.14512496195733549,0.04597346376627684,0.00023565006507851648,0.01809967167209834,0.013412301326170564,0.004231494847917929,0.025175437340512873,0.0248792852088809
12,0.020867744609713555,0.0626144701987505,0.017758226161822675,0.026288665626198054,0.13602474093437195,0.1104891362786293,0.06795723095536232,0.05235225301235914,0.030034579131752254,0.06211757279932499,0.03125976575538516,0.1012565903365612,0.05275220086798072,0.09163051806390285
13,0.05023037172853947,0.055424706786870954,0.05010993104428053,0.09064058922231197,0.11243247754871845,0.12437984496355056,0.057746423706412316,0.09546606168150902,0.03664397720247507,0.05503908887505531,0.06659237582236528,0.08443170629441737,0.03914506882429123,0.023202415984123946
14,0.17281737983226775,0.020678167566657066,0.10758718699216843,0.07304538168013096,0.1266064903140068,0.12127479776740074,0.14328275561332704,0.1298454311490059,0.07145953543484211,0.08774796418845654,0.08175185360014439,0.13834371268749238,0.02801092468202114,0.03501538949087262
15,0.06777152054011822,0.07659681558609009,0.09783107750117778,0.11841576807200908,0.02485286522656679,0.07874260492622852,0.05469756357371807,0.05939980246126652,0.10760771289467812,0.12227888837456703,0.09422338098287582,0.06223751097917557,0.08532578684389591,0.16538503780961036
16,0.06699778184294701,0.036901547331362965,0.07910855632275343,0.08971306011080742,0.021735973227769136,0.03900225028395653,0.0019909817283041776,0.09821037903428077,0.07309683255851268,0.08439272172749042,0.040149516090750695,0.011777017852291466,0.052353842724114655,0.07546838402748107
17,0.11916498512029648,0.14482847034931182,0.17588529795408248,0.21111271098256112,0.12931318417191506,0.018563361782580615,0.08818314090371132,0.20361027657985686,0.10448400989174843,0.2200156779587269,0.0217301713116467,0.24873924896121025,0.05741666741669178,0.1406445671617985
18,0.049768277779221534,0.040386181715875866,0.07906972147524356,0.08761287234723568,0.1468815529346466,0.06486662670969963,0.057880013771355154,0.13329571202397347,0.10125850349664688,0.04739916600286961,0.042915500700473785,0.13220148280262947,0.09965613357722759,0.12430651098489762
19,0.10172764077782631,0.05493694148957729,0.02963651653379202,0.0755959291011095,0.0684028148278594,0.09705636918544769,0.06175193443894386,0.08074293404817581,0.02157249903306365,0.13566966757178306,0.09436475127935409,0.10501095429062843,0.15142572358250617,0.11019090972840787
20,0.16337115451693535,0.06886301452293991,0.057623714841902256,0.19477216616272927,0.09350143261253833,0.13682103648781777,0.06240690175443888,0.05879873674362898,0.08551379889249802,0.03608899183571339,0.07878830321133137,0.08939043946564197,0.034670045040547846,0.08602351114153862
21,0.026712206806987524,0.03825808342546225,0.029901250898838043,0.0513166980072856,0.032634109891951084,0.02353584272786975,0.025827330956235527,0.09895518146455289,0.03343719396740198,0.02520062368363142,0.04536556571722031,0.024468006305396556,0.05972019843757152,0.03052557656541467
22,0.06936858780682087,0.09178618416190147,0.057518707886338234,0.046137784384191034,0.07814839661121369,0.0511284089833498,0.057121217623353,0.03799638703465462,0.03607724092900753,0.39593830168247224,0.032781760804355145,0.034485100917518136,0.07322806835174561,0.032328943498432634
23,0.0010893743457563688,0.15266405545175077,0.09552598148584365,0.1882403890788555,0.12526967510581016,0.13297586053609847,0.3975754648447037,0.22277677893638612,0.18327286064624787,0.16320488318800927,0.16733926117420198,0.2110087013244629,0.18446894258260726,0.21110263645648955
