Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13
10,1.3029520177841187,0.96649937748909,1.0297976267337798,1.222732584476471,1.0026015412807465,1.3551636707782746,1.3251194977760314,3.452370271682739,1.2718819653987885,1.305896303653717,1.2658509641885758,1.2898046875,1.323872435092926,1.6176041197776794
11,4.265150456428528,6.394641847610473,4.33229432106018,3.0596080446243286,3.473461357355118,8.314082365036011,8.00491967201233,7.818878517150879,2.3719708728790283,3.287214546203613,6.335808000564575,7.331537599563599,7.365812196731567,7.209626798629761
12,1.2515556633472442,1.5891288018226624,1.5125714862346649,2.24894606590271,1.2689471578598022,1.2246476602554321,0.557488352060318,0.8471926844120026,1.1918784952163697,0.7542185175418854,2.289719543457031,1.3105878639221191,6.839087295532226,3.2972427368164063
13,1.0223056745529175,0.9415063643455506,0.812319107055664,1.2203914284706117,1.2713461792469025,1.6359953892230987,1.1791426217556,1.2519140505790711,1.0282824420928955,2.042493369579315,1.5662794733047485,1.3601813113689423,0.6347526049613953,0.40686580330133437
14,1.2844664680957794,2.445376377105713,0.8726298743486405,1.3087051355838775,2.0347427034378054,1.5812493360042572,2.0020225167274477,2.481554481983185,1.8029998707771302,1.702712926864624,1.467630640268326,2.894501142501831,0.7873855549097061,1.5002465045452118
15,1.305448011159897,1.1235105276107789,1.4255877673625945,1.6913101708889007,4.050499267578125,3.26678603887558,1.3627886986732483,0.9882157933712006,1.117647441625595,1.6563948285579682,2.7561695766448975,1.5368423390388488,2.2686408281326296,2.807034673690796
16,4.381154580116272,2.78325544834137,4.1949286460876465,3.357497563362122,1.6909054934978485,1.829660999774933,0.7138593626022339,1.0801614916324616,1.6106149315834046,2.001497457027435,0.8384088498353958,1.7036019611358642,1.6806342363357545,1.3253579533100128
17,1.539659777879715,1.8372581243515014,1.2002022850513459,3.258573055267334,2.301979494094849,1.109757428765297,1.2650669956207274,4.003407349586487,2.4291316962242124,2.3080477595329283,1.7066246485710144,2.882325086593628,1.0843437564373017,1.8872762298583985
18,2.5840083861351015,3.7337878942489624,1.1088441050052642,1.3182793021202088,1.7145251321792603,1.3603112387657166,1.9376504516601563,1.4141591322422027,1.6513142716884612,1.3613445210456847,1.6575941634178162,3.013933081626892,1.8287284326553346,2.262307758331299
19,1.0894654953479768,1.0267863291502,1.0642651438713073,1.3624568390846252,0.7605262863636016,1.028855237364769,1.0076022350788116,1.7675974535942078,0.7739160001277924,1.4103324043750762,1.4998891580104827,1.7815509295463563,3.529962637424469,1.0635197961330414
20,1.9412916898727417,1.7749399614334107,4.590507898330689,2.24905282497406,3.446473343372345,3.393337779045105,2.597746591567993,7.61020411491394,7.329498538970947,1.5168456375598907,6.105466222763061,7.0284951877593995,7.14119704246521,3.335037660598755
21,6.6758644485473635,6.2030254125595095,6.4143386077880855,7.164748315811157,6.163273749351501,6.43422607421875,6.996581687927246,3.1673623168468477,6.796707563400268,7.465349130630493,6.827859373092651,6.857479381561279,7.192271146774292,7.352296514511108
22,5.29685836315155,2.83632173538208,6.970825910568237,5.492976698875427,3.9574891710281372,6.1697398376464845,6.799807443618774,5.705642466545105,6.772486000061035,2.509018738269806,6.099643201828003,6.246972255706787,5.643581948280334,7.424068546295166
23,1.2977919042110444,3.389793312549591,2.0356671595573426,3.1652506494522097,5.48510516166687,4.1687539768218995,5.891180920600891,5.325042524337769,6.351754302978516,5.002198114395141,5.4085989618301396,5.175476288795471,6.360792980194092,6.040457181930542
