Layer,Head_0,Head_1,Head_2,Head_3,Head_4,Head_5,Head_6,Head_7,Head_8,Head_9,Head_10,Head_11,Head_12,Head_13
14,0.12003538891673088,0.018487238101661207,0.0880858513712883,0.07197657093405724,0.07532423540949822,0.14641528964042663,0.08254587545990943,0.14164124339818954,0.08085142597556114,0.13193361192941666,0.07540867820382119,0.10821018040180207,0.0628646931797266,0.12886254459619523
15,0.03968514360487461,0.07441318832337857,0.10347685813903809,0.0751021882146597,0.017984178066253662,0.04511166408658027,0.04476296618580818,0.06637231975793839,0.08513809084892272,0.07301575407385826,0.09545480757951737,0.10160296633839608,0.1630636078119278,0.12480948328971862
16,0.08250245615839959,0.11340462476015091,0.07532962709665299,0.09158361658453941,0.040100032053887846,0.05469093881547451,0.02733606630936265,0.07146681025624275,0.04622831769287586,0.0434581907838583,0.03401265703141689,0.011932931374758482,0.06828148297965526,0.043160623237490654
17,0.11954249933362007,0.09935099065303803,0.12075566425919533,0.18232898890972138,0.13278483211994171,0.01996794007718563,0.08509272336959839,0.13085037514567374,0.2087981304526329,0.12058684557676315,0.01684796342626214,0.15396456450223922,0.06604225568473339,0.10174065604805946
18,0.07237785078585147,0.04223355196416378,0.04207721598446369,0.07666603699326516,0.08902879476547242,0.04177795305848122,0.05755144767463207,0.06226952716708183,0.10695778131484986,0.0325267655774951,0.062083384543657305,0.12073232039809227,0.07752174958586693,0.10744907706975937
19,0.048648933991789815,0.034570854753255845,0.034913051538169385,0.0412327729165554,0.048332720026373864,0.05937992125749588,0.04153581216931343,0.054329270124435426,0.023232276663184167,0.07922835662961006,0.05748580478131771,0.0657055664807558,0.12094941154122353,0.0471022018790245
20,0.15266015380620956,0.0728786063194275,0.09865210860967637,0.12215963840484619,0.09083447366952896,0.12021280914545059,0.07001794949173927,0.10528634607791901,0.05094803869724274,0.022542210966348647,0.06499804317951202,0.05545336551964283,0.041901893131434914,0.06568005561828613
21,0.035543811172246934,0.09472187221050263,0.035970842242240904,0.04299040637910366,0.03772691451013088,0.04659349113702774,0.07888926222920417,0.061900343149900436,0.04362752579152584,0.033733587749302386,0.046757917553186416,0.032806996107101444,0.0835687780380249,0.031130620017647742
22,0.052930380925536154,0.06483324900269509,0.06705069862306118,0.05687624901533127,0.1122117629647255,0.04417089179158211,0.11835919141769409,0.04349639270454645,0.04689047716557979,0.24583236426115035,0.031013423055410386,0.046832595765590665,0.12111208036541939,0.03987052045762539
23,0.004175410023890436,0.1636521941423416,0.15791383683681487,0.13399833291769028,0.10508265540003776,0.13860321491956712,0.24111029535531997,0.18165185779333115,0.1672179952263832,0.18796271592378616,0.1815448984503746,0.19529474020004273,0.21921596497297288,0.17354098647832872
